,latitude,longitude,zip_code,id,name,labels,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500
37,37.404788,-121.940842,95134,495,616,0,1.063,5.7014,,,0,3,44000000,0,2,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,4.5,1
38,37.7795014,-122.3948712,94107,309,276,1,0.1671,2.6493,0.6082,4.7507,10,3,1822922,3,2,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2.3333,1
39,40.755446,-73.980246,10010,54,565,1,0.0,5.9041,3.8411,7.1370000000000005,18,7,29915001,5,23,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,2.75,1
40,33.756806,-84.392198,30303,56,818,1,0.0,4.8027,3.7205,7.6164,26,4,33000000,5,7,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,3.0,1
41,42.99564,-71.454789,3101,116,780,1,0.0,0.5836,0.5836,0.5945,9,2,125000,2,19,0,0,0,0,1,18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
42,40.01573320000001,-105.275027,94025,82,598,0,0.1041,2.3863,2.3315,2.7918,7,2,4000000,2,2,1,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,1
43,47.63609,-122.327028,98102,547,68,1,3.4904,3.4904,5.6603,8.3425,10,1,10000000,3,32,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.0,1
44,37.4049731,-122.0323525,94089,707,224,1,4.6658,4.6658,8.7425,10.2247,25,1,6000000,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0,1
45,37.36883,-122.03635,94085,173,504,1,2.6247,2.6247,,,4,1,25000000,0,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,1
46,40.730646,-73.986614,100011,599,294,1,0.926,2.9534,0.8329,2.7425,2,3,3750000,3,23,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.0,1
47,42.3751,-71.105616,2139,472,568,1,0.2466,0.2466,1.1178,1.663,9,1,3000000,2,12,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1
48,37.779281,-122.419236,94607,814,39,1,0.189,1.189,1.3562,1.6575,6,2,1155000,2,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.5,1
49,37.560781,-122.284114,94404,330,274,1,3.2082,3.2082,5.2548,7.8822,11,1,10000000,2,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1
50,37.658313,-122.391032,94080,535,901,1,2.5836,2.5836,2.0,2.0,5,1,3000000,1,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1
51,42.360253,-71.058291,2210,675,21,1,1.8932,2.4466,2.0,3.2767,4,2,11500000,3,12,0,0,1,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1
52,30.321464,-97.75501,78731,342,346,1,0.7479,0.7479,4.0493,8.3233,12,1,5000000,5,29,0,0,0,1,0,34,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1
53,42.37564,-71.2358,2451,296,160,1,5.1863,6.8137,7.3342,7.3342,9,2,29000000,1,12,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5.0,1
54,37.7870842,-122.4038047,94103,26,449,1,0.6712,6.2329,4.0493,7.5973,37,6,34700000,4,2,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,5.0,1
55,37.441537,-122.158332,94301,614,776,0,1.1863,3.4986,,,0,2,12050000,0,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1
56,37.445586,-122.161929,95128,854,808,1,2.1644,4.7616,4.0027,6.7534,13,3,12000000,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2.0,1
57,33.5842816,-117.7306817,92656,259,231,1,4.1041,4.1041,1.9151,1.9151,18,1,5500000,1,2,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,1
58,37.402773,-122.052551,94089,365,811,1,1.989,4.1534,2.8986,5.2575,10,3,24000000,4,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.3333,1
59,39.103151,-94.581908,64106,761,311,1,5.2027,6.189,7.5068,12.8932,6,2,10000000,2,17,0,0,0,0,1,18,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4.5,1
60,42.546483,-71.17366700000002,1887,493,807,0,2.7836,10.9507,-1.9151,-1.9151,10,3,19009671,1,12,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,1
61,37.805289,-122.404448,94111,893,126,0,3.4986,3.4986,3.0,3.0,6,1,5000000,1,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1
62,47.675489,-122.191667,98033-6314,270,655,1,4.0466,9.3041,6.0027,6.0027,2,5,18914576,1,32,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.0,1
63,27.951849,-82.456397,33609,628,694,0,6.3726,6.3726,,,0,1,4000000,0,6,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,0
64,42.360253,-71.058291,02111-1720,325,127,1,1.3259999999999998,2.7836,1.6740000000000002,3.1342,5,3,2030882,2,12,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1
65,37.7831775,-122.3086191,94501,352,445,1,2.6438,2.6438,0.0,7.3918,4,1,5000000,2,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1
66,47.765758,-122.184304,98011,886,489,0,1.0877,1.0877,,,5,1,20500000,0,32,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1
67,40.730646,-73.986614,80302,11,357,1,3.9616,6.5205,4.5781,7.6877,4,2,13250000,4,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,0
68,37.54763,-122.307887,94403-1855,370,651,1,7.2548,7.2548,7.0055,7.0055,7,1,12000000,1,2,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1
69,37.790485,-122.40094,94104,398,723,1,1.3342,3.0247,3.0219,3.337,9,3,11489687,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3.3333,1
70,37.7870923,-122.3999719,94105,18,427,1,0.6795,0.6795,2.9178,4.2274,15,1,4000000,3,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1
71,37.3492097,-122.0326019,94087,256,80,1,-0.0301,-0.0301,0.1369999999999999,0.1369999999999999,3,1,355000,1,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
72,28.098905,-82.400087,33626,189,349,1,0.0,0.2466,2.4164,5.3151,10,2,118000,3,6,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,1
73,37.779026,-122.40184,94103,197,888,1,1.6685,9.337,7.3808,10.474,17,4,40400000,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1.6667,1
74,32.9583632,-96.8215658,75001,392,759,0,1.8055,1.8055,,,1,1,3000000,0,29,0,0,0,1,0,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1
75,37.54827,-121.988572,94538,645,456,0,2.6986,4.0027,1.0,1.0,2,2,19700000,1,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,1
76,37.354469,-121.990433,95051,596,613,0,9.1671,9.1973,,,0,2,17800000,0,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1
77,37.779281,-122.419236,94107,600,354,1,0.011,2.0986,3.0904,3.7836,12,3,57500000,3,2,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4.0,1
78,40.606061,-73.822331,10004,115,478,1,0.6658,3.0384,2.0,5.0548,10,3,17200000,5,23,0,1,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2.6667,1
79,42.3751,-71.105616,2138,444,8,0,-0.5836,1.3425,0.0,1.5479,4,7,457282,2,12,0,0,1,0,0,18,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1
80,37.779281,-122.419236,94105,756,471,1,-0.0219,2.0329,2.3151,3.1644,11,4,18500000,3,2,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2.25,1
81,40.349274,-74.659296,8540,563,184,0,2.0466,2.0466,,,2,1,12000000,0,20,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.0,1
82,40.397761,-105.07498,80538,687,7,0,3.5123,3.9562,3.9534,4.8356,5,2,510000000,3,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.5,1
83,37.420428,-122.090769,94043,71,787,1,3.9342,4.6822,4.0027,4.0027,3,2,18250000,1,2,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.5,1
84,40.725435,-73.997395,10012,801,766,1,2.1616,5.6384,3.8329,7.6932,13,4,41500019,5,23,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,1
85,39.388156,-77.885552,25430,706,584,0,5.4411,5.4411,,,1,1,1000000,0,34,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0
86,34.043948,-118.468204,90025,434,186,1,1.1288,1.1288,1.0,2.6767,7,1,5000000,2,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1
87,42.350749,-83.44458900000002,48187,406,188,0,7.8877,10.6658,0.4137,0.4137,2,3,42700000,1,15,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.6667,1
88,37.388869,-122.072353,94041,397,870,0,0.8822,0.8822,,,7,1,12000000,0,2,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9.0,1
89,47.614018,-122.19655,98004,432,646,1,2.526,3.1041,3.0027,9.126,5,2,22300000,2,32,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4.5,1
90,37.406217,-121.976473,95054,104,70,1,4.0027,7.8712,0.1616,0.1616,5,2,10000000,1,2,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4.0,1
91,37.09024,-95.712891,20007,226,5,0,1.1671,4.6658,,,1,3,15564591,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,3.5,1
92,37.779281,-122.419236,94105,195,101,1,2.5726,2.5726,2.4795,4.6685,7,1,500000,2,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1
93,37.779281,-122.419236,94110,882,688,1,0.1151,1.3397,1.8329,2.6712,24,2,8950000,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.0,1
94,40.753881,-73.978852,10173,317,796,1,1.7479,4.8192,4.0027,4.8192,8,4,55350000,2,23,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,4.0,1
95,37.406914,-122.09037,94043,717,97,0,3.7233,3.7233,,,1,1,4000000,0,2,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,1
96,41.878984,-87.637,60606,202,537,1,1.6986,6.5151,3.2849,4.9315,3,5,10764323,3,9,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1
97,40.535316,-74.521435,8873,320,225,0,1.4082,1.4082,0.0,0.0,1,1,5500000,1,20,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,1
98,37.779281,-122.419236,94105,823,51,1,4.2849,4.2849,2.4164,5.5151,7,1,400000,2,2,1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,1
99,37.863464,-122.3153453,94710,376,521,0,0.7507,3.0137,,,3,3,54000000,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.6667,1
100,34.070958000000005,-84.274733,30009,745,816,0,20.8055,20.8055,,,2,1,32000000,0,7,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,1
101,39.78373,-100.445882,98104,748,334,1,5.789,5.789,,,1,1,13000000,0,32,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,1
102,47.614422,-122.192337,98004,736,900,1,0.0849,1.2712,,,5,3,12500000,0,32,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.3333,1
103,37.314002,-121.932365,95128,538,2,1,2.3507,8.2822,1.0027,8.2849,16,4,38064570,2,2,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3.0,1
104,37.748676,-122.415813,94110,646,6,1,-0.4959,1.2548,2.1726,4.6,21,2,6000000,2,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1
105,38.030823,-78.48158000000002,22902,277,332,0,2.4658,4.8329,0.5863,5.6164,4,2,5000000,6,31,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0
106,39.035298,-77.430125,20166,136,32,1,0.0,7.1068,6.0055,10.9041,9,3,59000000,3,31,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,1
107,39.78373,-100.445882,60607,100,122,0,1.0356,1.0356,0.0,1.0356,2,1,1000000,2,9,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
108,37.758062,-122.418642,94110,917,267,1,2.7233,2.7233,0.9151,6.3096,5,1,600000,3,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,1
109,41.85361500000001,-72.70375,6002,257,588,0,2.8356,3.1397,3.3781,3.7753,0,2,125000000,2,4,0,0,0,0,1,18,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1
110,34.01052,-118.495981,60401,154,299,1,0.7945,2.9014,3.0493,6.5233,11,2,2750000,3,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1
111,37.3821368,-121.970505,95054,222,859,1,2.9178,4.7342,,,1,2,30000000,0,2,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.5,1
112,37.433646,-121.886704,95035-6261,610,395,0,4.0137,4.0137,,,0,1,7000000,0,2,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0
113,37.45604,-122.165399,94025,557,399,1,0.411,0.411,0.0,2.5342,10,1,6100000,2,2,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,1
114,32.721834,-117.161797,92101,782,266,0,0.5315,1.9205,2.2548,2.9781,12,3,2100000,2,2,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4.0,1
115,37.779281,-122.419236,94103,494,141,1,0.1452,0.5014,0.4959,3.011,10,2,2565000,3,2,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5,1
116,37.584103000000006,-122.366082,94010,458,542,0,10.7589,10.7589,,,0,1,2000000,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0
117,35.76524000000001,-78.731161,27606,391,352,1,2.5671,5.6904,2.0027,2.0027,3,3,22400000,1,18,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.6667,1
118,40.740441,-73.993376,10011,919,680,1,1.0822,1.0822,6.0027,6.0027,12,1,6250000,1,23,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0
119,40.750519,-73.993494,10001,704,271,1,1.7479,1.7479,1.0,2.1096,4,1,575000,2,23,0,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0
120,42.387597,-71.099497,2143,669,434,0,0.0,0.5808,0.0,0.0,1,2,53000,1,12,0,0,1,0,0,34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1
121,37.522281,-122.258139,94065,302,794,1,0.9151,2.7753,3.0027,3.6466,6,2,9500000,2,2,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2.5,1
122,40.694599,-73.990638,78701,491,857,0,-0.7479,0.8192,-1.7507,0.2521,7,2,3500000,2,29,0,0,0,1,0,8,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,1
123,40.729839,-73.991781,10003,741,614,1,0.7726,1.4959,-0.5863,3.7534,14,3,10500000,3,23,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6.3333,1
124,37.54827,-121.988572,94538,409,621,1,0.7562,4.4137,2.7836,4.0027,14,4,34250000,2,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.25,1
125,42.37564,-71.2358,2451,564,48,1,0.6795,4.5507,,,2,5,85381111,0,12,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,4.6667,1
126,39.436844,-76.61870400000002,21093,147,84,1,6.1671,7.9205,8.0055,11.2548,6,3,100000000,3,13,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.5,1
127,40.441694,-79.990086,15213,440,113,0,-1.011,1.4877,0.4055,1.3205,3,2,125000,2,26,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,1
128,38.958402,-77.357974,20191,611,194,0,2.3178,4.2356,-0.3342,-0.3342,2,2,10600000,1,31,0,0,0,0,1,18,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1
129,37.554214,-121.977451,94538,180,683,1,2.4192,5.4384,2.0027,2.0027,2,3,26100000,1,2,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.5,1
130,40.762674,-73.9821315,10019,244,762,1,7.5315,7.5315,10.7342,10.7342,2,1,30000000,1,23,0,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,1
